"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"njn87b","18945","1","Mamika Kirameki","Re:Creators","0","Wed, 01 Sep 2021 08:18:05 GMT","1630484285963","2","","","","No","No","watchlist","","2","0","0","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","C","",""
"nbswtw","18875","1","Misaka Worst","A Certain Magical Index III","0","Tue, 31 Aug 2021 23:07:37 GMT","1630451257143","3","","","","No","No","misaka","","5","0","0","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","C","",""
"nb7fds","18947","1","Eruna Ichinomiya","Mikagura School Suite","3","Tue, 31 Aug 2021 22:37:28 GMT","1630449448004","18","","","","No","No","kawaii","","2","0","3","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","B","F","C","",""
"nbl15h","1781","1","Tetta Kisaki","Tokyo Revengers","2","Tue, 31 Aug 2021 20:12:18 GMT","1630440738038","62","","","","No","No","","","111","0","2","385849280939950080","385849280939950080","386931476291256332","40","F","S","S","S","C","F","B","",""
"nbl15q","7736","2","Walker Yumasaki","Durarara!!","1","Tue, 31 Aug 2021 20:12:13 GMT","1630440733786","12","","","","No","No","","","4","0","1","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","S","F","C","",""
"nbb5sw","11574","1","Kazunari Takao","Kuroko's Basketball","2","Tue, 31 Aug 2021 14:08:14 GMT","1630418894226","22","","","","No","No","nice","","18","0","2","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","B","F","D","",""
"nbksjp","18845","1","Koichiro Hazama","GATE","4","Tue, 31 Aug 2021 12:58:19 GMT","1630414699655","7","","","","No","No","nice","","0","0","4","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","C","",""
"hkvsrx","646","2","Morganite","Land of the Lustrous","1","Mon, 30 Aug 2021 13:01:38 GMT","1630328498578","15","","","","No","No","","","10","0","1","236184987299217408","236184987299217408","386931476291256332","10","F","S","F","F","S","F","A","",""
"nh4r8r","7024","2","Bort","Land of the Lustrous","2","Mon, 30 Aug 2021 13:01:30 GMT","1630328490747","33","","","","No","No","","","50","0","2","767496391081066497","767496391081066497","386931476291256332","18","F","S","F","F","A","F","C","",""
"nkdt5q","19016","1","Yuyuko Tanaka","Revue Starlight Re LIVE","1","Mon, 30 Aug 2021 12:07:29 GMT","1630325249802","3","","","","No","No","loli","","3","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","S","F","C","",""
"nk86zt","18911","1","Kaho Mishina","Girl Friend BETA","2","Mon, 30 Aug 2021 10:36:17 GMT","1630319777377","7","","","","No","No","kawaii","","0","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","B","F","C","",""
"nws13j","8075","2","Rutile","Land of the Lustrous","2","Sun, 29 Aug 2021 18:17:15 GMT","1630261035080","34","","","","No","No","fav","","27","0","2","236182912716767232","385849280939950080","386931476291256332","21","F","S","S","F","A","F","C","",""
"nwgqpn","18979","1","Ren","Konohana Kitan","1","Sun, 29 Aug 2021 13:55:43 GMT","1630245343483","6","","","","No","No","kawaii","","1","0","1","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","S","F","C","",""
"n270t7","12091","1","Sephiran","Fire Emblem: Path of Radiance","3","Sat, 28 Aug 2021 22:12:04 GMT","1630188724493","24","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","16","F","S","S","S","A","F","B","",""
"n2ggnv","18800","1","Lisa","The Sacred Blacksmith","4","Sat, 28 Aug 2021 19:16:41 GMT","1630178201054","22","","","","No","No","","","0","0","4","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","C","",""
"n2jj8w","5453","2","Meena Kandaswamy","Darker than Black","2","Sat, 28 Aug 2021 14:18:16 GMT","1630160296801","16","","","","No","No","watchlist","","0","0","2","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","A","F","B","",""
"n25srq","5275","1","Delthea","Fire Emblem Echoes: Shadows of Valentia","2","Sat, 28 Aug 2021 13:27:38 GMT","1630157258296","18","","","","No","No","loli","","4","0","2","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","A","F","C","",""
"n2kj58","5616","1","Vania","I've Been Killing Slimes for 300 Years and Maxed Out My Level","2","Sat, 28 Aug 2021 12:18:27 GMT","1630153107302","21","","","","No","No","watchlist","","7","0","2","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","B","F","B","",""
"nh4rdj","18478","1","Leonardo da Vinci","Nobunaga the Fool","2","Fri, 27 Aug 2021 21:43:43 GMT","1630100623981","5","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","C","",""
"nhj7wz","18642","1","Mahmu Yuzuki","M3 the dark metal","2","Fri, 27 Aug 2021 19:57:13 GMT","1630094233894","3","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","C","F","C","",""
"nhbm48","1106","2","Miharu Imai","Kanojo, Okarishimasu","4","Fri, 27 Aug 2021 18:05:24 GMT","1630087524415","134","","","","No","No","kawaii","","1","0","4","385849280939950080","385849280939950080","386931476291256332","91","F","S","S","S","S","F","A","",""
"nhk1c3","31","2","Baran","Solo Leveling","2","Fri, 27 Aug 2021 17:25:11 GMT","1630085111511","47","","","","No","No","ft","","4","0","2","385849280939950080","385849280939950080","386931476291256332","33","F","S","S","S","A","F","A","",""
"nqh97j","18625","1","Ryouma Sakamoto","Ryo","2","Thu, 26 Aug 2021 21:12:28 GMT","1630012348285","1","","","","No","No","","","0","0","2","","385849280939950080","386931476291256332","0","F","S","S","F","D","F","C","",""
"nq0lg4","5645","2","Hidekichi Matsumoto","With a Dog AND a Cat, Every Day is Fun","0","Thu, 26 Aug 2021 20:17:29 GMT","1630009049293","3","","","","No","No","","","0","0","0","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","S","F","B","",""
"n06d7l","7335","2","Claude von Riegan","Fire Emblem: Three Houses","2","Thu, 26 Aug 2021 17:58:09 GMT","1630000689027","51","","","","No","No","ft","","113","0","2","385849280939950080","385849280939950080","386931476291256332","33","F","S","S","S","S","F","C","",""
"nv809l","18787","1","Kitanaga","How Clumsy you are, Miss Ueno","2","Wed, 25 Aug 2021 19:51:53 GMT","1629921113348","5","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","C","",""
"nmrv73","7605","2","Kento Hinode","A Whisker Away","3","Tue, 24 Aug 2021 21:08:02 GMT","1629839282227","86","","","","No","No","fav","","32","0","3","","408004049162600449","386931476291256332","49","F","S","F","F","A","F","C","",""
"nmht3s","18297","1","Ai Fuyuumi","Ore no Kanojo to Osananajimi ga Shuraba Sugiru","2","Tue, 24 Aug 2021 14:44:49 GMT","1629816289004","17","","","","No","No","nice","","3","0","2","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","A","F","C","",""
"jc77t2","18450","1","Kai von Glanzreich","The Royal Tutor","4","Tue, 24 Aug 2021 08:07:25 GMT","1629792445997","30","","","","No","No","","","4","0","4","385849280939950080","385849280939950080","386931476291256332","20","F","S","S","S","A","F","C","",""
"jcwkrw","18534","1","Kobato Kugimiya","Tokyo ESP","2","Mon, 23 Aug 2021 21:31:18 GMT","1629754278428","2","","","","No","No","watchlist","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","F","F","C","",""
"jcwkrh","13668","1","Eriko Mukai","Collar X Malice","2","Mon, 23 Aug 2021 21:30:44 GMT","1629754244775","11","","","","No","No","araara","","1","0","2","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","S","F","B","",""
"jcv27b","4041","1","Kei Nanjo","Persona 2: Eternal Punishment","2","Mon, 23 Aug 2021 17:56:18 GMT","1629741378268","5","","","","No","No","","","2","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"j6rkn2","3495","2","Koyo Akizuki","Blend S","3","Mon, 23 Aug 2021 08:25:40 GMT","1629707140155","67","","","","No","No","nice","","7","0","3","385849280939950080","385849280939950080","386931476291256332","44","F","S","S","S","A","F","B","",""
"jxcfv4","18415","1","Max Alors","Fairy Tail","2","Sun, 22 Aug 2021 22:37:59 GMT","1629671879868","11","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","C","",""
"jx6hcl","6818","2","Yuri Nakamura","Angel Beats!","1","Sun, 22 Aug 2021 21:56:58 GMT","1629669418477","26","","","","No","No","nice","","36","0","1","385849280939950080","385849280939950080","386931476291256332","18","F","S","S","S","S","F","B","",""
"jx7stm","7093","2","Aurora Suya Rhys Kaymin","Sleepy Princess in the Demon Castle","1","Sun, 22 Aug 2021 20:06:06 GMT","1629662766145","34","","","","No","No","ft","","134","0","1","385849280939950080","385849280939950080","386931476291256332","20","F","S","S","S","D","F","C","",""
"jx38k7","12881","1","Yuri Okano","City Hunter","3","Sun, 22 Aug 2021 15:58:08 GMT","1629647888641","4","","","","No","No","","","0","0","3","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","B","",""
"jxjj12","7759","2","Envy","Fullmetal Alchemist","2","Sun, 22 Aug 2021 12:17:06 GMT","1629634626823","64","","","","No","No","fav","","60","0","2","746984961772617729","746984961772617729","386931476291256332","36","F","S","F","F","S","F","C","",""
"jxn7pw","18319","1","Mikochi","Hakumei and Mikochi","1","Sun, 22 Aug 2021 12:14:30 GMT","1629634470158","2","","","","No","No","loli","","2","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","C","",""
"jxjj52","18257","1","Vagrant Child","Croisee in a Foreign Labyrinth","0","Sun, 22 Aug 2021 11:03:03 GMT","1629630183549","1","","","","No","No","","","0","0","0","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","C","",""
"js1v15","18147","1","Kamakiri Maniwa","Katanagatari","4","Sat, 21 Aug 2021 17:22:32 GMT","1629566552579","17","","","","No","No","watchlist","","1","0","4","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","A","F","C","",""
"jsvjzt","7039","2","Riko","Made in Abyss","1","Sat, 21 Aug 2021 11:10:35 GMT","1629544235134","24","","","","No","No","fav","","44","0","1","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","C","",""
"jd6brw","7213","2","Gonzou Tokudawara","Air Gear","1","Sat, 21 Aug 2021 08:29:02 GMT","1629534542648","7","","","","No","No","","","0","0","1","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","B","",""
"jdbsvn","18061","1","Rosa","Those Who Hunt Elves II","2","Fri, 20 Aug 2021 20:18:16 GMT","1629490696277","3","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","C","",""
"jdvjxf","18281","1","Nako Sunao","Hitoribocchi no OO Seikatsu","2","Fri, 20 Aug 2021 15:15:01 GMT","1629472501637","13","","","","No","No","nice","","13","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","C","",""
"j7cdsp","18172","1","Midori Takanashi","Interviews with Monster Girls","2","Fri, 20 Aug 2021 14:44:31 GMT","1629470671746","3","","","","No","No","watchlist","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","C","",""
"j78cqr","10691","1","Yuri Alpha","Overlord","3","Fri, 20 Aug 2021 10:37:08 GMT","1629455828086","49","","","","No","No","nice","","15","0","3","385849280939950080","385849280939950080","386931476291256332","26","F","S","S","S","A","F","D","",""
"j786cj","18155","1","Renburanto","Fantasista Doll","2","Fri, 20 Aug 2021 09:51:24 GMT","1629453084889","8","","","","No","No","kawaii","","0","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","C","",""
"j7qvtc","1254","2","Hime Arikawa","Himegoto","2","Thu, 19 Aug 2021 21:47:22 GMT","1629409642284","51","","","","No","No","kawaii","","58","0","2","385849280939950080","385849280939950080","386931476291256332","34","F","S","S","S","A","F","A","",""
"j7v18x","633","2","Joel","Granblue Fantasy","3","Thu, 19 Aug 2021 20:02:45 GMT","1629403365821","61","","","","No","No","","","3","0","3","385849280939950080","385849280939950080","386931476291256332","41","F","S","S","S","A","F","A","",""
"jtc3qv","18054","1","Magpie","Nyanbo!","1","Thu, 19 Aug 2021 19:32:16 GMT","1629401536513","2","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","C","",""
"jtskg4","18062","1","Hayuru Himekawa","Hybrid x Heart Magias Academy Ataraxia","2","Thu, 19 Aug 2021 16:40:41 GMT","1629391241072","17","","","","No","No","","","2","0","2","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","B","F","C","",""
"jtl9jx","18183","1","Angela Cornwell","Dragonar Academy","2","Thu, 19 Aug 2021 13:46:58 GMT","1629380818731","8","","","","No","No","kawaii","","0","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","C","",""
"jtfkk9","18147","1","David Burley","The Ancient Magus' Bride","2","Thu, 19 Aug 2021 13:17:05 GMT","1629379025716","2","","","","No","No","nice","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","F","F","C","",""
"jtfkkr","17816","1","Kotaro Hitaki","Haikyuu!! To the Top","2","Thu, 19 Aug 2021 13:16:49 GMT","1629379009957","14","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","A","F","C","",""
"jtgcbx","18012","1","Giant Japanda","Japanda","2","Thu, 19 Aug 2021 12:37:20 GMT","1629376640709","10","","","","No","No","meme","","2","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","C","",""
"jtrkz2","18391","1","Yui Hanasaka","One Room Special","1","Thu, 19 Aug 2021 09:53:39 GMT","1629366819133","7","","","","No","No","fav","","5","1","1","","408004049162600449","386931476291256332","4","F","S","F","F","S","D","C","",""
"jtm653","17997","1","Azalea","Log Horizon 2","1","Wed, 18 Aug 2021 23:19:06 GMT","1629328746204","2","","","","No","No","","","0","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","C","",""
"j86gmr","6837","2","Kento Nanami","Jujutsu Kaisen","2","Wed, 18 Aug 2021 22:45:09 GMT","1629326709265","93","","","","No","No","fav","","2058","0","2","385849280939950080","385849280939950080","386931476291256332","55","F","S","S","S","A","F","C","",""
"j8636p","17955","1","Ako's Mother","And you thought there is never a girl online?","1","Wed, 18 Aug 2021 22:11:22 GMT","1629324682220","6","","","","No","No","watchlist","","2","0","1","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","C","F","C","",""
"j8p7tm","17854","1","Junko Aoba","Kiratto Pri-chan","1","Wed, 18 Aug 2021 13:44:00 GMT","1629294240392","1","","","","No","No","kawaii","","0","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","S","F","C","",""
"j8ngr1","17786","1","Edokia Kalaha","Record of Grancrest War","3","Wed, 18 Aug 2021 10:35:23 GMT","1629282923315","12","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","C","",""
"jl248f","7375","2","Female Robin","Fire Emblem Awakening","2","Tue, 17 Aug 2021 08:51:13 GMT","1629190273604","42","","","","No","No","","","32","0","2","385849280939950080","385849280939950080","386931476291256332","26","F","S","S","S","S","F","C","",""
"jlhqjm","17986","1","Seri Tatekami","Fafner","2","Tue, 17 Aug 2021 08:20:48 GMT","1629188448976","1","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","S","F","C","",""
"jlhqhs","17974","1","Kotono Sarashina","Pretty Guardian Sailor Moon Crystal","4","Tue, 17 Aug 2021 07:27:58 GMT","1629185278444","31","","","","No","No","watchlist","","2","0","4","385849280939950080","385849280939950080","386931476291256332","20","F","S","S","S","A","F","C","",""
